Región,Comuna,Tipo Remoción en masa,Factor desencadenante,Fecha Evento,Longitud,Latitud,Sistema Georeferencia,Cota (m.s.n.m),slope,PP,valor_humedad_suelo1,valor_humedad_suelo2,valor_humedad_suelo3,valor_humedad_suelo4
Los Lagos,Población modelo,Deslizamiento,Precipitaciones,20/09/2001,-72.9514831,-41.46480146,WGS 84- UTM 18 S,-,31.4251917445378,0.47441810369491577,,,,
Los Lagos,Petorca,Deslizamiento,Precipitaciones,12/08/2002,-72.9508692,-41.46946504,WGS 84- UTM 18 S,-,31.4251917445378,5.297623962163925,,,,
Los Lagos,Puerto Montt,Deslizameinto,Precipitaciones,13/05/2020,-72.950048,-41.453355,WGS 84- UTM 18 S,-,31.4251917445378,1.342457415536046,,,,
Los Lagos,Población Modelo,Deslizamiento,Precipitaciones,01/10/2002,-72.949738,-41.46964302,WGS 84- UTM 18 S,-,31.4251917445378,131.00821906886995,,,,
Los Lagos,Población Modelo,Deslizamiento,Precipitaciones,30/01/2001,-72.9480291,-41.46990977,WGS 84- UTM 18 S,-,31.4251917445378,138.73213926143944,,,,
Los Lagos,Santa Teresa,Deslizamiento,Precipitaciones,27/11/2017,-72.941491,-41.46309186,WGS 84- UTM 18 S,-,31.4251917445378,0.0,,,,
Los Lagos,Cuesta O'Higgins,Deslizamiento,Precipitaciones,03/04/2004,-72.9405975,-41.4693806,WGS 84- UTM 18 S,-,31.4251917445378,28.75977530516684,,,,
Los Lagos,Centro,Deslizamiento,Precipitaciones,29/08/2002,-72.9364895,-41.47053187,WGS 84- UTM 18 S,-,31.4251917445378,0.0,,,,
Los Lagos,Estero Lobo,Deslizamiento,Precipitaciones,29/08/2004,-72.9352327,-41.45881851,WGS 84- UTM 18 S,-,31.4251917445378,27.3942798813805,,,,
Los Lagos,La Colina,Deslizamiento,Precipitaciones,08/06/2004,-72.9238166,-41.46538605,WGS 84- UTM 18 S,-,29.679336399070976,6.759185159578919,,,,
Los Lagos,Población Lintz,Deslizamiento,Precipitaciones,01/07/2004,-72.9237381,-41.46597007,WGS 84- UTM 18 S,-,29.679336399070976,129.84320192039013,,,,
Los Lagos,Población Lintz,Deslizamiento,Precipitaciones,01/07/2004,-72.9230959,-41.46583238,WGS 84- UTM 18 S,-,29.679336399070976,129.84320192039013,,,,
Los Lagos,Miramar,Deslizamiento,Precipitaciones,01/06/2004,-72.9205948,-41.47290251,WGS 84- UTM 18 S,-,31.752778001902858,0.0,,,,
Los Lagos,Miramar,Deslizamiento,Precipitaciones,18/01/2018,-72.919378,-41.47275441,WGS 84- UTM 18 S,-,31.752778001902858,0.6166501119732857,,,,
Los Lagos,Población Lintz. Pasaje Las Gaviotas,Deslizamiento,Precipitaciones,04/05/2017,-72.9176376,-41.46764309,WGS 84- UTM 18 S,-,31.752778001902858,55.12778431177139,,,,
Los Lagos,Costanera,Deslizamiento,Precipitaciones,25/02/2002,-72.910398,-41.48165234,WGS 84- UTM 18 S,-,31.752778001902858,127.62437522036248,,,,
Los Lagos,Costanera,Deslizamiento,Precipitaciones,23/05/2002,-72.9085299,-41.48313151,WGS 84- UTM 18 S,-,31.752778001902858,87.94919339939952,,,,
Los Lagos,Costanera,Deslizamiento,Precipitaciones,21/10/2004,-72.9079672,-41.48386883,WGS 84- UTM 18 S,-,31.752778001902858,128.39772989855555,,,,
Los Lagos,Costanera,Deslizamiento,Precipitaciones,26/10/2004,-72.9079617,-41.48403986,WGS 84- UTM 18 S,-,31.752778001902858,1.2955048745498061,,,,
Los Lagos,Costanera,Deslizamiento,Precipitaciones,03/04/2004,-72.9078271,-41.48412748,WGS 84- UTM 18 S,-,31.752778001902858,28.75977530516684,,,,
Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,17/01/2014,-72.8994,-41.484,WGS 84- UTM 18 S,-,31.752778001902858,0.0,,,,
Los Lagos,Pelluhuín,Deslizamiento,Precipitaciones,23/08/2017,-72.8873263,-41.49762293,WGS 84- UTM 18 S,-,33.715621778761886,32.68909300734231,,,,
Los Lagos,Pelluhuín,Deslizamiento,Precipitaciones,08/01/2017,-72.8862726,-41.49871138,WGS 84- UTM 18 S,-,33.715621778761886,45.784040093421936,,,,
Los Lagos,Puerto Montt,Caída de bloques,Precipitaciones,10/08/2020,-72.885524,-41.499133,WGS 84- UTM 18 S,-,33.715621778761886,1.239455034956336,,,,
Los Lagos,Puerto Montt,Caída de bloques,Precipitaciones,10/08/2020,-72.883165,-41.498482,WGS 84- UTM 18 S,-,33.715621778761886,1.239455034956336,,,,
Los Lagos,Pelluhuin,Deslizamiento,Precipitaciones,17/10/2013,-72.875655,-41.49587672,WGS 84- UTM 18 S,-,33.715621778761886,0.0,,,,
Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,04/06/2014,-72.813239,-41.391671,WGS 84- UTM 18 S,-,47.469706450860485,4.028045477811247,0.438720703125,0.4351348876953125,0.4206085205078125,0.4373016357421875
Los Lagos,Km 12 carretera Austral (Sector La Piedra Azul),Deslizamiento,Precipitaciones,04/06/2014,-72.8129058,-41.49232234,WGS 84- UTM 18 S,-,37.968955273819084,3.786249006167054,0.437652587890625,0.4330902099609375,0.41851806640625,0.437408447265625
Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,04/06/2014,-72.811225,-41.493867,WGS 84- UTM 18 S,-,37.460982216984874,3.786249006167054,0.437652587890625,0.4330902099609375,0.41851806640625,0.437408447265625
Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,23/05/2013,-72.808778,-41.497846,WGS 84- UTM 18 S,-,34.974663212210174,6.788848647847772,0.438995361328125,0.438995361328125,0.41363525390625,0.426727294921875
Los Lagos,Km 12 carretera Austral (Sector La Piedra Azul),Deslizamiento,Precipitaciones,23/05/2013,-72.808576,-41.49816627,WGS 84- UTM 18 S,-,34.974663212210174,6.788848647847772,0.438995361328125,0.438995361328125,0.41363525390625,0.426727294921875
Los Lagos,piedra azul,Deslizamiento,Precipitaciones,22/08/2017,-72.8078598,-41.49880109,WGS 84- UTM 18 S,-,34.974663212210174,150.0987463460333,0.438995361328125,0.438995361328125,0.4188079833984375,0.4351654052734375
Los Lagos,Río Pescado,Flujo,Precipitaciones,22/04/2015,-72.7205894,-41.30125299,WGS 84- UTM 18 S,-,22.508841365256362,3.6952624320983887,0.3794403076171875,0.38995361328125,0.4230194091796875,0.380767822265625
Los Lagos,Río Pescado,Flujo,Precipitaciones,22/04/2015,-72.7188541,-41.30272274,WGS 84- UTM 18 S,-,19.304700044901175,3.6952624320983887,0.3794403076171875,0.38995361328125,0.4230194091796875,0.380767822265625
Los Lagos,Caleta Buill,Deslizamiento,Precipitaciones,03/05/2002,-72.6985336,-42.43466017,WGS 84- UTM 18 S,-,61.87117062176661,83.77190107293427,0.4369659423828125,0.437408447265625,0.4384002685546875,0.4389801025390625
Los Lagos,Río Pescado,Flujo,Precipitaciones,22/04/2015,-72.6934036,-41.3138431,WGS 84- UTM 18 S,-,42.5502003391303,3.6952624320983887,0.3794403076171875,0.38995361328125,0.4230194091796875,0.380767822265625
Los Lagos,Chaiten,Flujo,Precipitaciones,03/05/2002,-72.683008,-42.432375,WGS 84- UTM 18 S,-,61.87117062176661,83.77190107293427,0.4369659423828125,0.437408447265625,0.4384002685546875,0.4389801025390625
Los Lagos,Chaiten,Flujo,Precipitaciones,17/05/2015,-72.6698,-42.925202,WGS 84- UTM 18 S,-,77.12347944813477,69.01945582777262,0.438995361328125,0.438995361328125,0.425445556640625,0.4387359619140625
Los Lagos,Santa Lucía,Flujo,Precipitaciones,17/05/2015,-72.653614,-42.913782,WGS 84- UTM 18 S,-,74.33343434329072,69.01945582777262,0.438995361328125,0.438995361328125,0.425445556640625,0.4387359619140625
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.6500558,-41.42199183,WGS 84- UTM 18 S,-,62.31756677352004,4.714855380356312,0.3807220458984375,0.393646240234375,0.4234619140625,0.3839263916015625
Los Lagos,Caleta El Manzano,Deslizamiento,Precipitaciones,10/09/2007,-72.6481655,-42.00988014,WGS 84- UTM 18 S,-,22.43710702667354,8.39935706043616,0.4371795654296875,0.4295196533203125,0.415435791015625,0.435821533203125
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.6481069,-41.40404681,WGS 84- UTM 18 S,-,50.480507367474814,12.927723921835423,0.378631591796875,0.3896026611328125,0.4226226806640625,0.3771514892578125
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.6479679,-41.42314703,WGS 84- UTM 18 S,-,62.31756677352004,4.714855380356312,0.3807220458984375,0.393646240234375,0.4234619140625,0.3839263916015625
Los Lagos,Chaiten,Flujo,Precipitaciones,17/05/2015,-72.646633,-42.906262,WGS 84- UTM 18 S,-,74.33343434329072,69.01945582777262,0.438995361328125,0.438995361328125,0.425445556640625,0.4387359619140625
Los Lagos,Caleta La Arena,Deslizamiento,Precipitaciones,15/11/2014,-72.6423596,-41.69212649,WGS 84- UTM 18 S,-,62.24771893990306,0.04308439139276743,,,,
Los Lagos,Río Blanco Sur,Flujo,Precipitaciones,22/04/2015,-72.6421051,-41.39105341,WGS 84- UTM 18 S,-,53.81578717028728,12.927723921835423,0.378631591796875,0.3896026611328125,0.4226226806640625,0.3771514892578125
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.6419319,-41.41700699,WGS 84- UTM 18 S,-,62.31756677352004,4.714855380356312,0.3807220458984375,0.393646240234375,0.4234619140625,0.3839263916015625
Los Lagos,Río Blanco Sur,Flujo,Precipitaciones,22/04/2015,-72.6410816,-41.39058209,WGS 84- UTM 18 S,-,53.81578717028728,12.927723921835423,0.378631591796875,0.3896026611328125,0.4226226806640625,0.3771514892578125
Los Lagos,Las Cascadas,Flujo,Precipitaciones,08/01/2017,-72.6323583,-41.0820444,WGS 84- UTM 18 S,-,31.99604043659014,133.89214930078015,0.2346954345703125,0.2413330078125,0.237457275390625,0.241119384765625
Los Lagos,Huilaihué,Deslizamiento,Precipitaciones,10/09/2007,-72.627875,-41.98762,WGS 84- UTM 18 S,-,56.7364921702865,8.39935706043616,0.4371795654296875,0.4295196533203125,0.415435791015625,0.435821533203125
Los Lagos,Estero La Máquina,Flujo,Precipitaciones,17/05/2015,-72.6255823,-41.9885124,WGS 84- UTM 18 S,-,56.7364921702865,189.92736031487584,0.438995361328125,0.438995361328125,0.438995361328125,0.43890380859375
Los Lagos,Estero Queche,Flujo,Precipitaciones,17/05/2015,-72.6166738,-41.96715489,WGS 84- UTM 18 S,-,60.69046418522232,189.92736031487584,0.438995361328125,0.438995361328125,0.438995361328125,0.43890380859375
Los Lagos,Estero Queche,Deslizamiento,Precipitaciones,20/02/2017,-72.6166738,-41.96715489,WGS 84- UTM 18 S,-,60.69046418522232,0.9863207340240479,0.438995361328125,0.4388580322265625,0.4388275146484375,0.411956787109375
Los Lagos,Estero Tronador,Flujo,Precipitaciones,17/05/2015,-72.608079,-41.98173666,WGS 84- UTM 18 S,-,60.69046418522232,189.92736031487584,0.438995361328125,0.438995361328125,0.438995361328125,0.43890380859375
Los Lagos,Estero Tronador,Deslizamiento,Precipitaciones,20/02/2017,-72.608079,-41.98173666,WGS 84- UTM 18 S,-,60.69046418522232,0.9863207340240479,0.438995361328125,0.4388580322265625,0.4388275146484375,0.411956787109375
Los Lagos,El Abanico,Caída,Precipitaciones,22/07/2017,-72.5969314,-41.13528946,WGS 84- UTM 18 S,-,52.07229840417938,64.44844448962249,0.2346954345703125,0.2413330078125,0.236114501953125,0.246490478515625
Los Lagos,Río del Este,Flujo,Precipitaciones,22/04/2015,-72.5786529,-41.39921891,WGS 84- UTM 18 S,-,59.070531010849955,1.8416215777397156,0.3797607421875,0.38873291015625,0.422943115234375,0.383026123046875
Los Lagos,Río del Este,Flujo,Precipitaciones,22/04/2015,-72.5752247,-41.39104975,WGS 84- UTM 18 S,-,71.2575273829661,1.8416215777397156,0.3797607421875,0.38873291015625,0.422943115234375,0.383026123046875
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.5741081,-41.40434694,WGS 84- UTM 18 S,-,47.211513096335736,1.8416215777397156,0.3797607421875,0.38873291015625,0.422943115234375,0.383026123046875
Los Lagos,Lago Chapo,Flujo,Precipitaciones,02/06/2014,-72.5682899,-41.40029719,WGS 84- UTM 18 S,-,64.56643536843681,210.8256077952683,0.4364471435546875,0.437530517578125,0.43853759765625,0.4378814697265625
Los Lagos,Cochamó,Deslizamiento,Precipitaciones,04/10/2017,-72.5041941,-41.72558313,WGS 84- UTM 18 S,-,52.04741547647522,123.5061769708991,,,,
Los Lagos,Quiaca,Deslizamiento,Precipitaciones,07/07/2019,-72.490429,-42.166109,WGS 84- UTM 18 S,-,51.03216845270666,0.4415780298295431,0.436737060546875,0.4248504638671875,0.3754730224609375,0.427581787109375
Los Lagos,Petrohué,Flujo,Precipitaciones,08/01/2017,-72.4652454,-41.18435369,WGS 84- UTM 18 S,-,63.46176189465796,127.85502338781953,0.438995361328125,0.4380340576171875,0.438323974609375,0.4224853515625
Los Lagos,Los Patos,Flujo,Precipitaciones,27/04/2017,-72.4651613,-41.18436985,WGS 84- UTM 18 S,-,63.46176189465796,82.25032516987994,0.438995361328125,0.4384918212890625,0.4384613037109375,0.4156341552734375
Los Lagos,Los Patos,Flujo,Precipitaciones,10/04/2018,-72.4651553,-41.1842166,WGS 84- UTM 18 S,-,63.46176189465796,98.3227262198925,0.4385833740234375,0.4384002685546875,0.438690185546875,0.430145263671875
Los Lagos,Petrohué,Flujo,Precipitaciones,08/01/2017,-72.4646516,-41.18244018,WGS 84- UTM 18 S,-,63.46176189465796,127.85502338781953,0.438995361328125,0.4380340576171875,0.438323974609375,0.4224853515625
Los Lagos,Petrohué. Los Patos,Flujo,Precipitaciones,20/02/2017,-72.4646516,-41.18244018,WGS 84- UTM 18 S,-,63.46176189465796,8.551562428474426,0.438995361328125,0.438995361328125,0.4053955078125,0.39788818359375
Los Lagos,Petrohué - El Solitario,Flujo,Precipitaciones,08/01/2017,-72.461966,-41.18036348,WGS 84- UTM 18 S,-,73.89829467652613,127.85502338781953,0.438995361328125,0.4380340576171875,0.438323974609375,0.4224853515625
Los Lagos,Petrohué. El solitario,Flujo,Precipitaciones,20/02/2017,-72.461966,-41.18036348,WGS 84- UTM 18 S,-,73.89829467652613,8.551562428474426,0.438995361328125,0.438995361328125,0.4053955078125,0.39788818359375
Los Lagos,Hornopiren,Deslizamiento,Precipitaciones,01/05/2019,-72.454859,-42.137246,WGS 84- UTM 18 S,-,75.15936501764904,421.5435708090663,0.438995361328125,0.438995361328125,0.4389801025390625,0.425933837890625
Los Lagos,Puerto Varas,Flujo,Precipitaciones,02/07/2013,-72.450398,-41.116828,WGS 84- UTM 18 S,-,34.23337865201681,211.64751155674458,0.438995361328125,0.438995361328125,0.438873291015625,0.4375152587890625
Los Lagos,Hornopiren,Flujo,Precipitaciones,01/05/2019,-72.448739,-42.11019,WGS 84- UTM 18 S,-,60.30007202318783,438.59586479887366,0.438995361328125,0.438995361328125,0.43896484375,0.424591064453125
Los Lagos,Lago Yelcho,Caída,Precipitaciones,14/05/2018,-72.4466414,-43.21450401,WGS 84- UTM 18 S,-,58.06190626230263,70.39132568612695,0.4364471435546875,0.4365234375,0.4232177734375,0.424835205078125
Los Lagos,La Ventana,Flujo,Precipitaciones,27/04/2017,-72.4307014,-41.14912792,WGS 84- UTM 18 S,-,65.72139460587701,82.25032516987994,0.438995361328125,0.4384918212890625,0.4384613037109375,0.4156341552734375
Los Lagos,Petrohué. La Ventana,Flujo,Precipitaciones,08/01/2017,-72.4305411,-41.14896222,WGS 84- UTM 18 S,-,65.72139460587701,127.85502338781953,0.438995361328125,0.4380340576171875,0.438323974609375,0.4224853515625
Los Lagos,Villa Santa Lucía,Deslizamiento,Precipitaciones,16/12/2017,-72.4251173,-43.36295775,WGS 84- UTM 18 S,-,66.22020073926491,41.54068238660693,0.4366607666015625,0.4366607666015625,0.4351806640625,0.432403564453125
Los Lagos,Santa Lucía,Deslizamiento. Flujo,Precipitaciones,16/12/2017,-72.425117,-43.362958,WGS 84- UTM 18 S,-,66.22020073926491,41.54068238660693,0.4366607666015625,0.4366607666015625,0.4351806640625,0.432403564453125
Los Lagos,El Gringo. La Monja,Flujo,Precipitaciones,04/10/2017,-72.4213542,-41.1462259,WGS 84- UTM 18 S,-,65.72139460587701,78.43268225155771,0.438995361328125,0.438995361328125,0.43878173828125,0.436492919921875
Los Lagos,Petrohué. La Monja,Flujo,Precipitaciones,08/01/2017,-72.4212653,-41.14606178,WGS 84- UTM 18 S,-,65.72139460587701,127.85502338781953,0.438995361328125,0.4380340576171875,0.438323974609375,0.4224853515625
Los Lagos,Chaiten,Deslizamiento,Precipitaciones,16/05/2020,-72.42028,-42.996431,WGS 84- UTM 18 S,-,62.08322094833482,115.97771832416765,0.438995361328125,0.438995361328125,0.4367523193359375,0.438934326171875
Los Lagos,Petrohué,Flujo,Precipitaciones,13/08/2017,-72.4127197,-41.14309595,WGS 84- UTM 18 S,-,65.72139460587701,67.37523495405912,0.438690185546875,0.438507080078125,0.4370269775390625,0.428680419921875
Los Lagos,Puerto Varas,Deslizamiento,Precipitaciones,02/06/2015,-72.403617,-41.153073,WGS 84- UTM 18 S,-,65.72139460587701,187.23115288093686,0.438995361328125,0.438995361328125,0.436981201171875,0.438934326171875
Los Lagos,Sierra Santo Domingo (Petrohué),Flujo,Precipitaciones,02/07/2013,-72.4016236,-41.14318829,WGS 84- UTM 18 S,-,65.27343243094332,205.77810520026833,0.438995361328125,0.4389190673828125,0.4385528564453125,0.438446044921875
Los Lagos,Hornopiren,deslizamiento,Precipitaciones,01/05/2019,-72.400767,-41.976804,WGS 84- UTM 18 S,-,66.99435882878767,572.1875213165767,0.438995361328125,0.438995361328125,0.438995361328125,0.4235687255859375
Los Lagos,Petrohué. Camping Petrohué,Flujo,Precipitaciones,08/01/2017,-72.400637,-41.13679824,WGS 84- UTM 18 S,-,65.27343243094332,122.13891238160431,0.438995361328125,0.438995361328125,0.438995361328125,0.420989990234375
Los Lagos,Villa Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.3722211,-43.38331828,WGS 84- UTM 18 S,-,48.449753430635205,62.340197291690856,0.4366607666015625,0.4366607666015625,0.4351806640625,0.432403564453125
Los Lagos,Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.372221,-43.383318,WGS 84- UTM 18 S,-,48.449753430635205,62.340197291690856,0.4366607666015625,0.4366607666015625,0.4351806640625,0.432403564453125
Los Lagos,Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.367722,-43.410245,WGS 84- UTM 18 S,-,57.96211397374028,50.660038358182646,0.4341583251953125,0.4334564208984375,0.431549072265625,0.43353271484375
Los Lagos,Villa Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.3677219,-43.41024451,WGS 84- UTM 18 S,-,57.96211397374028,50.660038358182646,0.4341583251953125,0.4334564208984375,0.431549072265625,0.43353271484375
Los Lagos,4 km al NE de Villa Santa Lucía. Río Roberto,Deslizamiento,Precipitaciones,30/08/2011,-72.3327021,-43.39604372,WGS 84- UTM 18 S,-,71.59438151589138,27.54293228313327,0.4116363525390625,0.4068450927734375,0.38043212890625,0.4149169921875
Los Lagos,Sector La Lobada,Deslizamiento,Precipitaciones,22/08/2017,-72.3095373,-41.48804659,WGS 84- UTM 18 S,-,51.43693527621679,78.01067767292261,0.4377899169921875,0.436065673828125,0.395263671875,0.4338226318359375
Los Lagos,Valle Frío,Deslizamiento,Precipitaciones,02/09/2011,-72.306429,-43.406292,WGS 84- UTM 18 S,-,74.07883570746938,12.77495399583131,0.4367523193359375,0.4020538330078125,0.3560333251953125,0.4110565185546875
Los Lagos,Valle Frío,Deslizamiento,Precipitaciones,30/08/2011,-72.306429,-43.406292,WGS 84- UTM 18 S,-,74.07883570746938,18.054917000234127,0.3985595703125,0.3865203857421875,0.3587799072265625,0.412384033203125
Los Lagos,Ralún,Deslizamiento,Precipitaciones,05/05/2020,-72.289743,-41.432212,WGS 84- UTM 18 S,-,71.38189020163055,0.0,0.4136199951171875,0.419464111328125,0.43572998046875,0.4141082763671875
Los Lagos,Río Gol Gol,Deslizamiento,Precipitaciones,28/02/2012,-72.25208,-40.66241301,WGS 84- UTM 18 S,-,64.93906417731452,43.863426838070154,0.391143798828125,0.38458251953125,0.3746337890625,0.3365325927734375
Los Lagos,Cuesta Zapata,Deslizamiento,Precipitaciones,16/12/2012,-72.0618976,-43.35416094,WGS 84- UTM 18 S,-,71.28044651503807,32.59346408523561,0.438995361328125,0.438995361328125,0.43841552734375,0.4332733154296875
Los Lagos,Paso Internacional Cardenal Samore,Flujo,Precipitaciones,01/05/2019,-72.030441,-40.683937,WGS 84- UTM 18 S,-,54.22832790810944,182.45344877243042,0.438995361328125,0.438995361328125,0.4049072265625,0.3604583740234375
Los Lagos,Curva sector Familia Baeza (4 km de Futaleufú),Caída,Precipitaciones,15/09/2017,-71.9210099,-43.21202194,WGS 84- UTM 18 S,-,60.403612811319505,0.7893556556664407,0.370330810546875,0.363128662109375,0.362579345703125,0.4029541015625
Los Lagos,Palena,Deslizamiento,Precipitaciones,11/06/2021,-71.794759,-43.616449,WGS 84- UTM 18 S,-,70.04329422985825,111.34889901056886,0.4660797119140625,0.463470458984375,0.4640655517578125,0.4443359375
Los Lagos,Cuesta Moraga,Deslizamiento,Precipitaciones,08/05/2013,-1.366384906,-43.30792686,WGS 84- UTM 18 S,-,,20.966568388044834,,,,
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.67284699,-41.45223122,WGS 84- UTM 18 S,-,13.631153867569362,4.714855380356312,0.3807220458984375,0.393646240234375,0.4234619140625,0.3839263916015625
Los Lagos,Costanera,Deslizamiento,Precipitaciones,26/10/2004,-72.90840181,-41.48339037,WGS 84- UTM 18 S,-,31.752778001902858,1.2955048745498061,,,,
Los Lagos,Angelmó,Deslizamiento,Precipitaciones,21/06/2004,-72.95842269,-41.48099298,WGS 84- UTM 18 S,-,61.15031055454968,41.6536877383478,,,,
Los Lagos,Puerto Varas,Deslizamiento,Precipitaciones,08/05/2013,-72.976843,-41.321199,WGS 84- UTM 18 S,-,37.33440579816195,66.6248688538908,0.4372711181640625,0.437042236328125,0.4252166748046875,0.4007568359375
Los Lagos,Km 8 Sector Chinquihue,Deslizamiento,Precipitaciones,04/06/2014,-72.99884035,-41.50759804,WGS 84- UTM 18 S,-,44.83777521181297,0.5082672527059913,,,,
Los Lagos,Km 8 Sector Chinquihue,Flujo,Precipitaciones,04/06/2014,-72.99884035,-41.50759804,WGS 84- UTM 18 S,-,44.83777521181297,0.5082672527059913,,,,
Los Lagos,Frutillar,Flujo,Precipitaciones,02/06/2014,-73.029584,-41.135337,WGS 84- UTM 18 S,-,27.267067561602225,182.04816982150078,0.3868255615234375,0.387664794921875,0.3883056640625,0.3826751708984375
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.55840069,-43.01273238,WGS 84- UTM 18 S,-,41.37313623320659,1.7184131108224392,0.4244537353515625,0.3696746826171875,0.3115997314453125,0.3841094970703125
Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.55842675,-43.01319196,WGS 84- UTM 18 S,-,41.37313623320659,1.7184131108224392,0.4244537353515625,0.3696746826171875,0.3115997314453125,0.3841094970703125
Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.55848398,-43.01231921,WGS 84- UTM 18 S,-,41.37313623320659,1.7184131108224392,0.4244537353515625,0.3696746826171875,0.3115997314453125,0.3841094970703125
Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.58284807,-42.66620512,WGS 84- UTM 18 S,-,48.413690032909166,4.8983155488967896,,,,
Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.58443395,-42.8610532,WGS 84- UTM 18 S,-,42.17655760230576,1.9463996030390263,0.31927490234375,0.263671875,0.203094482421875,0.2762451171875
Los Lagos,camino San Antonio sector Rio Dulce,Deslizamiento,Precipitaciones,02/06/2014,-73.58458704,-43.11733483,WGS 84- UTM 18 S,-,43.14997784176492,174.6823804318086,0.4005889892578125,0.39678955078125,0.389434814453125,0.3659210205078125
Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.58495056,-42.66443004,WGS 84- UTM 18 S,-,48.413690032909166,4.8983155488967896,,,,
Los Lagos,Changuitad,Deslizamiento,Precipitaciones,03/08/2014,-73.61784633,-42.42270768,WGS 84- UTM 18 S,-,31.69052581626346,0.054878659546375275,0.41241455078125,0.411102294921875,0.431427001953125,0.433563232421875
Los Lagos,Capitan Alcazar,Caída,Precipitaciones,25/12/2016,-73.62707846,-43.1174024,WGS 84- UTM 18 S,-,35.5144095871183,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,22/05/2017,-73.65495584,-42.38176751,WGS 84- UTM 18 S,-,40.05657778431314,3.0173197090625763,0.4120025634765625,0.4337158203125,0.4178314208984375,0.373687744140625
Los Lagos,Putemutun,Deslizamiento,Precipitaciones,24/08/2017,-73.75641684,-42.42572686,WGS 84- UTM 18 S,-,30.479216157902787,21.248932632617652,0.4625244140625,0.4553070068359375,0.461151123046875,0.462677001953125
Los Lagos,Castro,Deslizamiento,Precipitaciones,15/06/2019,-73.758458,-42.469481,WGS 84- UTM 18 S,-,32.03702312569652,0.0,0.415863037109375,0.4194183349609375,0.4381561279296875,0.4361572265625
Los Lagos,Sector El Pulpito,Deslizamiento,Precipitaciones,10/06/2017,-73.78998457,-42.74677453,WGS 84- UTM 18 S,-,21.721670673985983,0.019828940741717815,0.422332763671875,0.41741943359375,0.4144744873046875,0.40728759765625
Los Lagos,calle Caicumeo. sector Altos de Caracoles,Deslizamiento,Precipitaciones,16/05/2015,-73.80484542,-41.88090599,WGS 84- UTM 18 S,-,37.87721817169542,185.25135290902108,,,,
Los Lagos,sector Mechaico,Deslizamiento,Precipitaciones,12/05/2014,-73.83084816,-41.93736589,WGS 84- UTM 18 S,-,31.399149517591457,86.88321204530075,,,,
Los Lagos,Cuesta La Plata (Colonia Coipomó),Deslizamiento,Precipitaciones,04/05/2002,-73.92545684,-42.03634434,WGS 84- UTM 18 S,-,22.289967924290142,3.1939526152564213,0.51910400390625,0.5140228271484375,0.5152740478515625,0.449859619140625
Los Lagos,Duhatao,Deslizamiento,Precipitaciones,01/09/2017,-74.04008496,-41.98656358,WGS 84- UTM 18 S,-,45.696858479373546,25.749758253339678,,,,
Los Lagos,Castro,Deslizamiento. Flujo,Precipitaciones,15/06/2017,-73.775917,-42.465589,WGS 84- UTM 18 S,,37.616884807022636,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125
Los Lagos,Castro,Flujo,Precipitaciones,07/03/2001,-73.7855,-42.4686,WGS 84/ UTM 18 S,-,37.616884807022636,11.358299430459738,0.460906982421875,0.4170989990234375,0.387939453125,0.4109344482421875
Los Lagos,Castro,Flujo,Precipitaciones,09/03/2001,-73.7855,-42.4686,WGS 84/ UTM 18 S,-,37.616884807022636,282.98935897648335,0.4677581787109375,0.4677581787109375,0.466522216796875,0.4252777099609375
Los Lagos,Chaitén,Deslizamiento,Precipitaciones,03/05/2002,-72.6983,-42.4087,WGS 84/ UTM 18 S,-,58.718333903300234,83.77190107293427,0.4369659423828125,0.437408447265625,0.4384002685546875,0.4389801025390625
Los Lagos,Río Negro,Deslizamiento,Precipitaciones,09/08/2002,-73.7889,-40.7083,WGS 84/ UTM 18 S,6,40.09854835746149,101.3668923676014,0.515045166015625,0.5137176513671875,0.5192108154296875,0.517425537109375
