Región,Comuna,Factor desencadenante,Longitud,Latitud,Sistema Georeferencia,Cota (m.s.n.m),PP,valor_humedad_suelo1,valor_humedad_suelo2,valor_humedad_suelo3,valor_humedad_suelo4,Fecha Evento,Tipo Remoción en masa,Unnamed: 0,Valor,slope
Los Lagos,Los Alpes. Villa Los Presidentes,Precipitaciones,-72.9931896,-41.33999867,WGS 84- UTM 18 S,-,129.0216887742281,0.438995361328125,0.438995361328125,0.4384307861328125,0.434478759765625,15/06/2017,Deslizamiento,251.0,1.0,11.310793042140551
Los Lagos,Sector La Quebrada,Precipitaciones,-72.9830961,-41.32124073,WGS 84- UTM 18 S,-,126.7371347695589,0.4372711181640625,0.437347412109375,0.4369049072265625,0.423614501953125,02/06/2014,Deslizamiento,255.0,1.0,37.33440579816195
Los Lagos,Colón con Bio Bio,Precipitaciones,-72.9782807,-41.3258939,WGS 84- UTM 18 S,-,129.0216887742281,0.438995361328125,0.438995361328125,0.4384307861328125,0.434478759765625,15/06/2017,Deslizamiento,257.0,1.0,29.55593879717563
Los Lagos,Paseo Imperial,Precipitaciones,-72.9782797,-41.3205167,WGS 84- UTM 18 S,-,1.0813701152801514,0.43212890625,0.4224090576171875,0.4000244140625,0.42523193359375,04/07/2017,Deslizamiento,258.0,1.0,37.33440579816195
Los Lagos,Isla Tenglo,Precipitaciones,-72.9782636,-41.49501586,WGS 84- UTM 18 S,-,0.13943080976605415,,,,,23/06/2017,Deslizamiento,260.0,1.0,61.15031055454968
Los Lagos,Paseo Imperial,Precipitaciones,-72.9782067,-41.32056046,WGS 84- UTM 18 S,-,0.484676418825984,0.36688232421875,0.372039794921875,0.39776611328125,0.417816162109375,13/11/2017,Deslizamiento,261.0,1.0,37.33440579816195
Los Lagos,Puerto Montt,Precipitaciones,-72.977928,-41.492335,WGS 84- UTM 18 S,-,74.79070566408336,,,,,24/08/2017,Deslizamiento,263.0,1.0,61.15031055454968
Los Lagos,Isla Tenglo,Precipitaciones,-72.9766313,-41.49126735,WGS 84- UTM 18 S,-,57.31749333883636,,,,,11/07/2004,Deslizamiento,265.0,1.0,61.15031055454968
Los Lagos,Costanera Vicente Pérez Rosales,Precipitaciones,-72.9765943,-41.32131572,WGS 84- UTM 18 S,-,66.6248688538908,0.4372711181640625,0.437042236328125,0.4252166748046875,0.4007568359375,08/05/2013,Deslizamiento,266.0,1.0,37.33440579816195
Los Lagos,Isla Tenglo,Precipitaciones,-72.9764044,-41.49124534,WGS 84- UTM 18 S,-,0.47324100509285927,,,,,10/07/2004,Deslizamiento,267.0,1.0,61.15031055454968
Los Lagos,Puerto Varas,Precipitaciones,-72.976312,-41.321554,WGS 84- UTM 18 S,-,67.5717168203555,0.4372711181640625,0.4359588623046875,0.4368896484375,0.4158782958984375,11/06/2020,Deslizamiento,268.0,1.0,37.33440579816195
Los Lagos,Anahuac,Precipitaciones,-72.975695,-41.48440572,WGS 84- UTM 18 S,-,0.0,,,,,05/11/2004,Deslizamiento,270.0,1.0,61.15031055454968
Los Lagos,Puerto Varas,Precipitaciones,-72.974929,-41.334068,WGS 84- UTM 18 S,-,37.37499331124127,0.438995361328125,0.438995361328125,0.4270172119140625,0.4144134521484375,09/06/2020,Deslizamiento,271.0,1.0,29.55593879717563
Los Lagos,Puerto Montt,Precipitaciones,-72.972939,-31.486438,WGS 84- UTM 18 S,-,1.3677800092846155,,,,,03/05/2020,Deslizamiento,273.0,1.0,
Los Lagos,Puerto Montt,Precipitaciones,-72.970022,-41.481269,WGS 84- UTM 18 S,-,97.61860844492912,,,,,02/06/2014,Deslizamiento,274.0,1.0,61.15031055454968
Los Lagos,Mirasol,Precipitaciones,-72.9676257,-41.47164486,WGS 84- UTM 18 S,-,2.3880197489634156,,,,,16/10/2004,Deslizamiento,276.0,1.0,33.63941635965349
Los Lagos,Puerto Montt,Precipitaciones,-72.9667682,-41.480725,WGS 84- UTM 18 S,-,97.61860844492912,,,,,02/06/2014,Deslizamiento,279.0,1.0,61.15031055454968
Los Lagos,Mirador,Precipitaciones,-72.9630743,-41.47931916,WGS 84- UTM 18 S,-,260.2820590848569,,,,,27/05/2001,Deslizamiento,280.0,1.0,61.15031055454968
Los Lagos,Sierra Nevada con Los Andes (Ladera Angelmó),Precipitaciones,-72.963019,-41.48108351,WGS 84- UTM 18 S,-,97.61860844492912,,,,,02/06/2014,Deslizamiento,282.0,1.0,61.15031055454968
Los Lagos,Las Antenas,Precipitaciones,-72.9629651,-41.46827491,WGS 84- UTM 18 S,-,111.3892776593566,,,,,15/06/2017,Deslizamiento,283.0,1.0,31.4251917445378
Los Lagos,Las Antenas,Precipitaciones,-72.9624489,-41.46946367,WGS 84- UTM 18 S,-,78.20738151669502,,,,,23/05/2002,Deslizamiento,288.0,1.0,33.63941635965349
Los Lagos,Mirador,Precipitaciones,-72.9622014,-41.47965496,WGS 84- UTM 18 S,-,58.662164211754316,,,,,26/05/2002,Deslizamiento,289.0,1.0,61.15031055454968
Los Lagos,Angelmó,Precipitaciones,-72.9620991,-41.48062588,WGS 84- UTM 18 S,-,17.38889810652472,,,,,23/05/2001,Deslizamiento,290.0,1.0,61.15031055454968
Los Lagos,Crucero,Precipitaciones,-72.9605608,-41.47430286,WGS 84- UTM 18 S,-,41.6536877383478,,,,,21/06/2004,Deslizamiento,294.0,1.0,35.23330059574326
Los Lagos,Población Ebensperger,Precipitaciones,-72.9562393,-41.47615358,WGS 84- UTM 18 S,-,23.811109822127037,,,,,20/07/2000,Deslizamiento,303.0,1.0,36.40275747995261
Los Lagos,Calle Ecuador. Barrio Puerto,Precipitaciones,-72.9560385,-41.47682552,WGS 84- UTM 18 S,-,33.39664187282324,,,,,22/04/2018,Deslizamiento,304.0,1.0,36.40275747995261
Los Lagos,Puerto Montt,Precipitaciones,-72.952967,-41.453398,WGS 84- UTM 18 S,-,0.036080677062273026,,,,,26/05/2020,Deslizameinto,307.0,1.0,31.4251917445378
Los Lagos,Población Modelo,Precipitaciones,-72.9528113,-41.46711284,WGS 84- UTM 18 S,-,158.96045490447432,,,,,15/07/2001,Deslizamiento,308.0,1.0,31.4251917445378
Los Lagos,Puerto Montt,Precipitaciones,-72.952776,-41.466338,WGS 84- UTM 18 S,-,8.144314362754812,,,,,19/04/2010,Deslizamiento,309.0,1.0,31.4251917445378
Los Lagos,Puerto Montt,Precipitaciones,-72.952756,-41.465925,WGS 84- UTM 18 S,-,111.3892776593566,,,,,15/06/2017,Deslizamiento,310.0,1.0,31.4251917445378
Los Lagos,Puerto Montt,Precipitaciones,-72.952743,-41.468904,WGS 84- UTM 18 S,-,230.37727984646335,,,,,02/07/2013,Deslizamiento,311.0,1.0,31.4251917445378
Los Lagos,Población modelo,Precipitaciones,-72.9525509,-41.46587427,WGS 84- UTM 18 S,-,58.662164211754316,,,,,26/05/2002,Deslizamiento,312.0,1.0,31.4251917445378
Los Lagos,Población Modelo. Ladera Mac Iver,Precipitaciones,-72.952511,-41.46599966,WGS 84- UTM 18 S,-,111.3892776593566,,,,,15/06/2017,Deslizamiento,313.0,1.0,31.4251917445378
Los Lagos,Mac Iver con Pasaje Gabriela Mistral (Población Modelo),Precipitaciones,-72.9522423,-41.46921029,WGS 84- UTM 18 S,-,230.37727984646335,,,,,02/07/2013,Deslizamiento,317.0,1.0,31.4251917445378
Los Lagos,Puerto Montt,Precipitaciones,-72.952242,-41.46921,WGS 84- UTM 18 S,-,230.37727984646335,,,,,02/07/2013,Deslizamiento,318.0,1.0,31.4251917445378
Los Lagos,Ladera Mac Iver (Población Modelo),Precipitaciones,-72.9521073,-41.46779382,WGS 84- UTM 18 S,-,97.61860844492912,,,,,02/06/2014,Deslizamiento,319.0,1.0,31.4251917445378
Los Lagos,Puerto Montt,Precipitaciones,-72.952107,-41.4678,WGS 84- UTM 18 S,-,13.421379923820496,,,,,09/06/2014,Deslizamiento,320.0,1.0,31.4251917445378
Los Lagos,Pueblito de Melipulli,Precipitaciones,-72.9520574,-41.47736714,WGS 84- UTM 18 S,-,142.63241050340002,,,,,09/03/2001,Deslizamiento,321.0,1.0,36.40275747995261
Los Lagos,Mc Iver. Población Modelo,Precipitaciones,-72.9515648,-41.46791025,WGS 84- UTM 18 S,-,8.144314362754812,,,,,19/04/2010,Deslizamiento,324.0,1.0,31.4251917445378
Los Lagos,Población modelo,Precipitaciones,-72.9514831,-41.46480146,WGS 84- UTM 18 S,-,0.47441810369491577,,,,,20/09/2001,Deslizamiento,326.0,1.0,31.4251917445378
Los Lagos,Petorca,Precipitaciones,-72.9508692,-41.46946504,WGS 84- UTM 18 S,-,5.297623962163925,,,,,12/08/2002,Deslizamiento,327.0,1.0,31.4251917445378
Los Lagos,Puerto Montt,Precipitaciones,-72.950048,-41.453355,WGS 84- UTM 18 S,-,1.342457415536046,,,,,13/05/2020,Deslizameinto,329.0,1.0,31.4251917445378
Los Lagos,Población Modelo,Precipitaciones,-72.949738,-41.46964302,WGS 84- UTM 18 S,-,131.00821906886995,,,,,01/10/2002,Deslizamiento,330.0,1.0,31.4251917445378
Los Lagos,Población Modelo,Precipitaciones,-72.9480291,-41.46990977,WGS 84- UTM 18 S,-,138.73213926143944,,,,,30/01/2001,Deslizamiento,332.0,1.0,31.4251917445378
Los Lagos,Santa Teresa,Precipitaciones,-72.941491,-41.46309186,WGS 84- UTM 18 S,-,0.0,,,,,27/11/2017,Deslizamiento,334.0,1.0,31.4251917445378
Los Lagos,Cuesta O'Higgins,Precipitaciones,-72.9405975,-41.4693806,WGS 84- UTM 18 S,-,28.75977530516684,,,,,03/04/2004,Deslizamiento,336.0,1.0,31.4251917445378
Los Lagos,Centro,Precipitaciones,-72.9364895,-41.47053187,WGS 84- UTM 18 S,-,0.0,,,,,29/08/2002,Deslizamiento,337.0,1.0,31.4251917445378
Los Lagos,Estero Lobo,Precipitaciones,-72.9352327,-41.45881851,WGS 84- UTM 18 S,-,27.3942798813805,,,,,29/08/2004,Deslizamiento,338.0,1.0,31.4251917445378
Los Lagos,La Colina,Precipitaciones,-72.9238166,-41.46538605,WGS 84- UTM 18 S,-,6.759185159578919,,,,,08/06/2004,Deslizamiento,343.0,1.0,29.679336399070976
Los Lagos,Población Lintz,Precipitaciones,-72.9237381,-41.46597007,WGS 84- UTM 18 S,-,129.84320192039013,,,,,01/07/2004,Deslizamiento,344.0,1.0,29.679336399070976
Los Lagos,Población Lintz,Precipitaciones,-72.9230959,-41.46583238,WGS 84- UTM 18 S,-,129.84320192039013,,,,,01/07/2004,Deslizamiento,345.0,1.0,29.679336399070976
Los Lagos,Miramar,Precipitaciones,-72.9205948,-41.47290251,WGS 84- UTM 18 S,-,0.0,,,,,01/06/2004,Deslizamiento,347.0,1.0,31.752778001902858
Los Lagos,Miramar,Precipitaciones,-72.919378,-41.47275441,WGS 84- UTM 18 S,-,0.6166501119732857,,,,,18/01/2018,Deslizamiento,349.0,1.0,31.752778001902858
Los Lagos,Población Lintz. Pasaje Las Gaviotas,Precipitaciones,-72.9176376,-41.46764309,WGS 84- UTM 18 S,-,55.12778431177139,,,,,04/05/2017,Deslizamiento,351.0,1.0,31.752778001902858
Los Lagos,Costanera,Precipitaciones,-72.910398,-41.48165234,WGS 84- UTM 18 S,-,127.62437522036248,,,,,25/02/2002,Deslizamiento,358.0,1.0,31.752778001902858
Los Lagos,Costanera,Precipitaciones,-72.9085299,-41.48313151,WGS 84- UTM 18 S,-,87.94919339939952,,,,,23/05/2002,Deslizamiento,360.0,1.0,31.752778001902858
Los Lagos,Costanera,Precipitaciones,-72.9079672,-41.48386883,WGS 84- UTM 18 S,-,128.39772989855555,,,,,21/10/2004,Deslizamiento,363.0,1.0,31.752778001902858
Los Lagos,Costanera,Precipitaciones,-72.9079617,-41.48403986,WGS 84- UTM 18 S,-,1.2955048745498061,,,,,26/10/2004,Deslizamiento,364.0,1.0,31.752778001902858
Los Lagos,Costanera,Precipitaciones,-72.9078271,-41.48412748,WGS 84- UTM 18 S,-,28.75977530516684,,,,,03/04/2004,Deslizamiento,365.0,1.0,31.752778001902858
Los Lagos,Pelluhuín,Precipitaciones,-72.8873263,-41.49762293,WGS 84- UTM 18 S,-,32.68909300734231,,,,,23/08/2017,Deslizamiento,368.0,1.0,33.715621778761886
Los Lagos,Pelluhuín,Precipitaciones,-72.8862726,-41.49871138,WGS 84- UTM 18 S,-,45.784040093421936,,,,,08/01/2017,Deslizamiento,369.0,1.0,33.715621778761886
Los Lagos,Puerto Montt,Precipitaciones,-72.885524,-41.499133,WGS 84- UTM 18 S,-,1.239455034956336,,,,,10/08/2020,Caída de bloques,370.0,1.0,33.715621778761886
Los Lagos,Puerto Montt,Precipitaciones,-72.883165,-41.498482,WGS 84- UTM 18 S,-,1.239455034956336,,,,,10/08/2020,Caída de bloques,371.0,1.0,33.715621778761886
Los Lagos,Pelluhuin,Precipitaciones,-72.875655,-41.49587672,WGS 84- UTM 18 S,-,0.0,,,,,17/10/2013,Deslizamiento,372.0,1.0,33.715621778761886
Los Lagos,Puerto Montt,Precipitaciones,-72.813239,-41.391671,WGS 84- UTM 18 S,-,4.028045477811247,0.438720703125,0.4351348876953125,0.4206085205078125,0.4373016357421875,04/06/2014,Deslizamiento,373.0,1.0,47.469706450860485
Los Lagos,Km 12 carretera Austral (Sector La Piedra Azul),Precipitaciones,-72.8129058,-41.49232234,WGS 84- UTM 18 S,-,3.786249006167054,0.437652587890625,0.4330902099609375,0.41851806640625,0.437408447265625,04/06/2014,Deslizamiento,374.0,1.0,37.968955273819084
Los Lagos,Puerto Montt,Precipitaciones,-72.811225,-41.493867,WGS 84- UTM 18 S,-,3.786249006167054,0.437652587890625,0.4330902099609375,0.41851806640625,0.437408447265625,04/06/2014,Deslizamiento,375.0,1.0,37.460982216984874
Los Lagos,Puerto Montt,Precipitaciones,-72.808778,-41.497846,WGS 84- UTM 18 S,-,6.788848647847772,0.438995361328125,0.438995361328125,0.41363525390625,0.426727294921875,23/05/2013,Deslizamiento,376.0,1.0,34.974663212210174
Los Lagos,Km 12 carretera Austral (Sector La Piedra Azul),Precipitaciones,-72.808576,-41.49816627,WGS 84- UTM 18 S,-,6.788848647847772,0.438995361328125,0.438995361328125,0.41363525390625,0.426727294921875,23/05/2013,Deslizamiento,377.0,1.0,34.974663212210174
Los Lagos,piedra azul,Precipitaciones,-72.8078598,-41.49880109,WGS 84- UTM 18 S,-,150.0987463460333,0.438995361328125,0.438995361328125,0.4188079833984375,0.4351654052734375,22/08/2017,Deslizamiento,378.0,1.0,34.974663212210174
Los Lagos,Río Pescado,Precipitaciones,-72.7205894,-41.30125299,WGS 84- UTM 18 S,-,3.6952624320983887,0.3794403076171875,0.38995361328125,0.4230194091796875,0.380767822265625,22/04/2015,Flujo,379.0,1.0,22.508841365256362
Los Lagos,Río Pescado,Precipitaciones,-72.7188541,-41.30272274,WGS 84- UTM 18 S,-,3.6952624320983887,0.3794403076171875,0.38995361328125,0.4230194091796875,0.380767822265625,22/04/2015,Flujo,380.0,1.0,19.304700044901175
Los Lagos,Caleta Buill,Precipitaciones,-72.6985336,-42.43466017,WGS 84- UTM 18 S,-,83.77190107293427,0.4369659423828125,0.437408447265625,0.4384002685546875,0.4389801025390625,03/05/2002,Deslizamiento,381.0,1.0,61.87117062176661
Los Lagos,Río Pescado,Precipitaciones,-72.6934036,-41.3138431,WGS 84- UTM 18 S,-,3.6952624320983887,0.3794403076171875,0.38995361328125,0.4230194091796875,0.380767822265625,22/04/2015,Flujo,382.0,1.0,42.5502003391303
Los Lagos,Chaiten,Precipitaciones,-72.683008,-42.432375,WGS 84- UTM 18 S,-,83.77190107293427,0.4369659423828125,0.437408447265625,0.4384002685546875,0.4389801025390625,03/05/2002,Flujo,383.0,1.0,61.87117062176661
Los Lagos,Chaiten,Precipitaciones,-72.6698,-42.925202,WGS 84- UTM 18 S,-,69.01945582777262,0.438995361328125,0.438995361328125,0.425445556640625,0.4387359619140625,17/05/2015,Flujo,384.0,1.0,77.12347944813477
Los Lagos,Santa Lucía,Precipitaciones,-72.653614,-42.913782,WGS 84- UTM 18 S,-,69.01945582777262,0.438995361328125,0.438995361328125,0.425445556640625,0.4387359619140625,17/05/2015,Flujo,385.0,1.0,74.33343434329072
Los Lagos,Correntoso,Precipitaciones,-72.6500558,-41.42199183,WGS 84- UTM 18 S,-,4.714855380356312,0.3807220458984375,0.393646240234375,0.4234619140625,0.3839263916015625,22/04/2015,Flujo,386.0,1.0,62.31756677352004
Los Lagos,Caleta El Manzano,Precipitaciones,-72.6481655,-42.00988014,WGS 84- UTM 18 S,-,8.39935706043616,0.4371795654296875,0.4295196533203125,0.415435791015625,0.435821533203125,10/09/2007,Deslizamiento,387.0,1.0,22.43710702667354
Los Lagos,Correntoso,Precipitaciones,-72.6481069,-41.40404681,WGS 84- UTM 18 S,-,12.927723921835423,0.378631591796875,0.3896026611328125,0.4226226806640625,0.3771514892578125,22/04/2015,Flujo,388.0,1.0,50.480507367474814
Los Lagos,Correntoso,Precipitaciones,-72.6479679,-41.42314703,WGS 84- UTM 18 S,-,4.714855380356312,0.3807220458984375,0.393646240234375,0.4234619140625,0.3839263916015625,22/04/2015,Flujo,389.0,1.0,62.31756677352004
Los Lagos,Chaiten,Precipitaciones,-72.646633,-42.906262,WGS 84- UTM 18 S,-,69.01945582777262,0.438995361328125,0.438995361328125,0.425445556640625,0.4387359619140625,17/05/2015,Flujo,390.0,1.0,74.33343434329072
Los Lagos,Caleta La Arena,Precipitaciones,-72.6423596,-41.69212649,WGS 84- UTM 18 S,-,0.04308439139276743,,,,,15/11/2014,Deslizamiento,391.0,1.0,62.24771893990306
Los Lagos,Río Blanco Sur,Precipitaciones,-72.6421051,-41.39105341,WGS 84- UTM 18 S,-,12.927723921835423,0.378631591796875,0.3896026611328125,0.4226226806640625,0.3771514892578125,22/04/2015,Flujo,392.0,1.0,53.81578717028728
Los Lagos,Correntoso,Precipitaciones,-72.6419319,-41.41700699,WGS 84- UTM 18 S,-,4.714855380356312,0.3807220458984375,0.393646240234375,0.4234619140625,0.3839263916015625,22/04/2015,Flujo,393.0,1.0,62.31756677352004
Los Lagos,Río Blanco Sur,Precipitaciones,-72.6410816,-41.39058209,WGS 84- UTM 18 S,-,12.927723921835423,0.378631591796875,0.3896026611328125,0.4226226806640625,0.3771514892578125,22/04/2015,Flujo,394.0,1.0,53.81578717028728
Los Lagos,Las Cascadas,Precipitaciones,-72.6323583,-41.0820444,WGS 84- UTM 18 S,-,133.89214930078015,0.2346954345703125,0.2413330078125,0.237457275390625,0.241119384765625,08/01/2017,Flujo,395.0,1.0,31.99604043659014
Los Lagos,Huilaihué,Precipitaciones,-72.627875,-41.98762,WGS 84- UTM 18 S,-,8.39935706043616,0.4371795654296875,0.4295196533203125,0.415435791015625,0.435821533203125,10/09/2007,Deslizamiento,396.0,1.0,56.7364921702865
Los Lagos,Estero La Máquina,Precipitaciones,-72.6255823,-41.9885124,WGS 84- UTM 18 S,-,189.92736031487584,0.438995361328125,0.438995361328125,0.438995361328125,0.43890380859375,17/05/2015,Flujo,397.0,1.0,56.7364921702865
Los Lagos,Estero Queche,Precipitaciones,-72.6166738,-41.96715489,WGS 84- UTM 18 S,-,189.92736031487584,0.438995361328125,0.438995361328125,0.438995361328125,0.43890380859375,17/05/2015,Flujo,398.0,1.0,60.69046418522232
Los Lagos,Estero Queche,Precipitaciones,-72.6166738,-41.96715489,WGS 84- UTM 18 S,-,0.9863207340240479,0.438995361328125,0.4388580322265625,0.4388275146484375,0.411956787109375,20/02/2017,Deslizamiento,399.0,1.0,60.69046418522232
Los Lagos,Estero Tronador,Precipitaciones,-72.608079,-41.98173666,WGS 84- UTM 18 S,-,189.92736031487584,0.438995361328125,0.438995361328125,0.438995361328125,0.43890380859375,17/05/2015,Flujo,400.0,1.0,60.69046418522232
Los Lagos,Estero Tronador,Precipitaciones,-72.608079,-41.98173666,WGS 84- UTM 18 S,-,0.9863207340240479,0.438995361328125,0.4388580322265625,0.4388275146484375,0.411956787109375,20/02/2017,Deslizamiento,401.0,1.0,60.69046418522232
Los Lagos,El Abanico,Precipitaciones,-72.5969314,-41.13528946,WGS 84- UTM 18 S,-,64.44844448962249,0.2346954345703125,0.2413330078125,0.236114501953125,0.246490478515625,22/07/2017,Caída,402.0,1.0,52.07229840417938
Los Lagos,Río del Este,Precipitaciones,-72.5786529,-41.39921891,WGS 84- UTM 18 S,-,1.8416215777397156,0.3797607421875,0.38873291015625,0.422943115234375,0.383026123046875,22/04/2015,Flujo,403.0,1.0,59.070531010849955
Los Lagos,Río del Este,Precipitaciones,-72.5752247,-41.39104975,WGS 84- UTM 18 S,-,1.8416215777397156,0.3797607421875,0.38873291015625,0.422943115234375,0.383026123046875,22/04/2015,Flujo,404.0,1.0,71.2575273829661
Los Lagos,Correntoso,Precipitaciones,-72.5741081,-41.40434694,WGS 84- UTM 18 S,-,1.8416215777397156,0.3797607421875,0.38873291015625,0.422943115234375,0.383026123046875,22/04/2015,Flujo,405.0,1.0,47.211513096335736
Los Lagos,Lago Chapo,Precipitaciones,-72.5682899,-41.40029719,WGS 84- UTM 18 S,-,210.8256077952683,0.4364471435546875,0.437530517578125,0.43853759765625,0.4378814697265625,02/06/2014,Flujo,406.0,1.0,64.56643536843681
Los Lagos,Cochamó,Precipitaciones,-72.5041941,-41.72558313,WGS 84- UTM 18 S,-,123.5061769708991,,,,,04/10/2017,Deslizamiento,407.0,1.0,52.04741547647522
Los Lagos,Quiaca,Precipitaciones,-72.490429,-42.166109,WGS 84- UTM 18 S,-,0.4415780298295431,0.436737060546875,0.4248504638671875,0.3754730224609375,0.427581787109375,07/07/2019,Deslizamiento,408.0,1.0,51.03216845270666
Los Lagos,Petrohué,Precipitaciones,-72.4652454,-41.18435369,WGS 84- UTM 18 S,-,127.85502338781953,0.438995361328125,0.4380340576171875,0.438323974609375,0.4224853515625,08/01/2017,Flujo,409.0,1.0,63.46176189465796
Los Lagos,Los Patos,Precipitaciones,-72.4651613,-41.18436985,WGS 84- UTM 18 S,-,82.25032516987994,0.438995361328125,0.4384918212890625,0.4384613037109375,0.4156341552734375,27/04/2017,Flujo,410.0,1.0,63.46176189465796
Los Lagos,Los Patos,Precipitaciones,-72.4651553,-41.1842166,WGS 84- UTM 18 S,-,98.3227262198925,0.4385833740234375,0.4384002685546875,0.438690185546875,0.430145263671875,10/04/2018,Flujo,411.0,1.0,63.46176189465796
Los Lagos,Petrohué,Precipitaciones,-72.4646516,-41.18244018,WGS 84- UTM 18 S,-,127.85502338781953,0.438995361328125,0.4380340576171875,0.438323974609375,0.4224853515625,08/01/2017,Flujo,412.0,1.0,63.46176189465796
Los Lagos,Petrohué. Los Patos,Precipitaciones,-72.4646516,-41.18244018,WGS 84- UTM 18 S,-,8.551562428474426,0.438995361328125,0.438995361328125,0.4053955078125,0.39788818359375,20/02/2017,Flujo,413.0,1.0,63.46176189465796
Los Lagos,Petrohué - El Solitario,Precipitaciones,-72.461966,-41.18036348,WGS 84- UTM 18 S,-,127.85502338781953,0.438995361328125,0.4380340576171875,0.438323974609375,0.4224853515625,08/01/2017,Flujo,414.0,1.0,73.89829467652613
Los Lagos,Petrohué. El solitario,Precipitaciones,-72.461966,-41.18036348,WGS 84- UTM 18 S,-,8.551562428474426,0.438995361328125,0.438995361328125,0.4053955078125,0.39788818359375,20/02/2017,Flujo,415.0,1.0,73.89829467652613
Los Lagos,Hornopiren,Precipitaciones,-72.454859,-42.137246,WGS 84- UTM 18 S,-,421.5435708090663,0.438995361328125,0.438995361328125,0.4389801025390625,0.425933837890625,01/05/2019,Deslizamiento,416.0,1.0,75.15936501764904
Los Lagos,Puerto Varas,Precipitaciones,-72.450398,-41.116828,WGS 84- UTM 18 S,-,211.64751155674458,0.438995361328125,0.438995361328125,0.438873291015625,0.4375152587890625,02/07/2013,Flujo,417.0,1.0,34.23337865201681
Los Lagos,Hornopiren,Precipitaciones,-72.448739,-42.11019,WGS 84- UTM 18 S,-,438.59586479887366,0.438995361328125,0.438995361328125,0.43896484375,0.424591064453125,01/05/2019,Flujo,418.0,1.0,60.30007202318783
Los Lagos,Lago Yelcho,Precipitaciones,-72.4466414,-43.21450401,WGS 84- UTM 18 S,-,70.39132568612695,0.4364471435546875,0.4365234375,0.4232177734375,0.424835205078125,14/05/2018,Caída,419.0,1.0,58.06190626230263
Los Lagos,La Ventana,Precipitaciones,-72.4307014,-41.14912792,WGS 84- UTM 18 S,-,82.25032516987994,0.438995361328125,0.4384918212890625,0.4384613037109375,0.4156341552734375,27/04/2017,Flujo,420.0,1.0,65.72139460587701
Los Lagos,Petrohué. La Ventana,Precipitaciones,-72.4305411,-41.14896222,WGS 84- UTM 18 S,-,127.85502338781953,0.438995361328125,0.4380340576171875,0.438323974609375,0.4224853515625,08/01/2017,Flujo,421.0,1.0,65.72139460587701
Los Lagos,Villa Santa Lucía,Precipitaciones,-72.4251173,-43.36295775,WGS 84- UTM 18 S,-,41.54068238660693,0.4366607666015625,0.4366607666015625,0.4351806640625,0.432403564453125,16/12/2017,Deslizamiento,422.0,1.0,66.22020073926491
Los Lagos,Santa Lucía,Precipitaciones,-72.425117,-43.362958,WGS 84- UTM 18 S,-,41.54068238660693,0.4366607666015625,0.4366607666015625,0.4351806640625,0.432403564453125,16/12/2017,Deslizamiento. Flujo,423.0,1.0,66.22020073926491
Los Lagos,El Gringo. La Monja,Precipitaciones,-72.4213542,-41.1462259,WGS 84- UTM 18 S,-,78.43268225155771,0.438995361328125,0.438995361328125,0.43878173828125,0.436492919921875,04/10/2017,Flujo,424.0,1.0,65.72139460587701
Los Lagos,Petrohué. La Monja,Precipitaciones,-72.4212653,-41.14606178,WGS 84- UTM 18 S,-,127.85502338781953,0.438995361328125,0.4380340576171875,0.438323974609375,0.4224853515625,08/01/2017,Flujo,425.0,1.0,65.72139460587701
Los Lagos,Chaiten,Precipitaciones,-72.42028,-42.996431,WGS 84- UTM 18 S,-,115.97771832416765,0.438995361328125,0.438995361328125,0.4367523193359375,0.438934326171875,16/05/2020,Deslizamiento,426.0,1.0,62.08322094833482
Los Lagos,Petrohué,Precipitaciones,-72.4127197,-41.14309595,WGS 84- UTM 18 S,-,67.37523495405912,0.438690185546875,0.438507080078125,0.4370269775390625,0.428680419921875,13/08/2017,Flujo,427.0,1.0,65.72139460587701
Los Lagos,Puerto Varas,Precipitaciones,-72.403617,-41.153073,WGS 84- UTM 18 S,-,187.23115288093686,0.438995361328125,0.438995361328125,0.436981201171875,0.438934326171875,02/06/2015,Deslizamiento,428.0,1.0,65.72139460587701
Los Lagos,Sierra Santo Domingo (Petrohué),Precipitaciones,-72.4016236,-41.14318829,WGS 84- UTM 18 S,-,205.77810520026833,0.438995361328125,0.4389190673828125,0.4385528564453125,0.438446044921875,02/07/2013,Flujo,429.0,1.0,65.27343243094332
Los Lagos,Hornopiren,Precipitaciones,-72.400767,-41.976804,WGS 84- UTM 18 S,-,572.1875213165767,0.438995361328125,0.438995361328125,0.438995361328125,0.4235687255859375,01/05/2019,deslizamiento,430.0,1.0,66.99435882878767
Los Lagos,Petrohué. Camping Petrohué,Precipitaciones,-72.400637,-41.13679824,WGS 84- UTM 18 S,-,122.13891238160431,0.438995361328125,0.438995361328125,0.438995361328125,0.420989990234375,08/01/2017,Flujo,431.0,1.0,65.27343243094332
Los Lagos,Villa Santa Lucía,Precipitaciones,-72.3722211,-43.38331828,WGS 84- UTM 18 S,-,62.340197291690856,0.4366607666015625,0.4366607666015625,0.4351806640625,0.432403564453125,16/12/2017,Flujo,432.0,1.0,48.449753430635205
Los Lagos,Santa Lucía,Precipitaciones,-72.372221,-43.383318,WGS 84- UTM 18 S,-,62.340197291690856,0.4366607666015625,0.4366607666015625,0.4351806640625,0.432403564453125,16/12/2017,Flujo,433.0,1.0,48.449753430635205
